FOLDER,ELEMENT,ATTRIBUTE,,,,,,,
Relay Model,NPS Pickup Multiplier,ciDist,None,,,,,,
Trip 1,Negative Phase Sequence,ciDist,None,,,,,,
Trip 1,NPS Instantaneous Multiplier,ciDist,None,,,,,,
Trip 2,Negative Phase Sequence,ciDist,None,,,,,,
Trip 2,NPS Instantaneous Multiplier,ciDist,None,,,,,,
Trip 3,Negative Phase Sequence,ciDist,None,,,,,,
Trip 3,NPS Instantaneous Multiplier,ciDist,None,,,,,,
Trip 4,Negative Phase Sequence,ciDist,None,,,,,,
Trip 4,NPS Instantaneous Multiplier,ciDist,None,,,,,,
Relay Model,NPS Setting Current,chr_name,None,,,,,,
Relay Model,NPS Pickup Multiplier,chr_name,None,,,,,,
Trip 1,Negative Phase Sequence,chr_name,None,,,,,,
Trip 1,NPS Instantaneous Multiplier,chr_name,None,,,,,,
Trip 2,Negative Phase Sequence,chr_name,None,,,,,,
Trip 2,NPS Instantaneous Multiplier,chr_name,None,,,,,,
Trip 3,Negative Phase Sequence,chr_name,None,,,,,,
Trip 3,NPS Instantaneous Multiplier,chr_name,None,,,,,,
Trip 4,Negative Phase Sequence,chr_name,None,,,,,,
Trip 4,NPS Instantaneous Multiplier,chr_name,None,,,,,,
Relay Model,NPS Setting Current,charact,None,,,,,,
Relay Model,NPS Pickup Multiplier,charact,None,,,,,,
Trip 1,Negative Phase Sequence,charact,None,,,,,,
Trip 1,NPS Instantaneous Multiplier,charact,None,,,,,,
Trip 2,Negative Phase Sequence,charact,None,,,,,,
Trip 2,NPS Instantaneous Multiplier,charact,None,,,,,,
Trip 3,Negative Phase Sequence,charact,None,,,,,,
Trip 3,NPS Instantaneous Multiplier,charact,None,,,,,,
Trip 4,Negative Phase Sequence,charact,None,,,,,,
Trip 4,NPS Instantaneous Multiplier,charact,None,,,,,,
Relay Model,NPS Setting Current,cDisplayName,None,,,,,,
Relay Model,NPS Pickup Multiplier,cDisplayName,None,,,,,,
Trip 1,Negative Phase Sequence,cDisplayName,None,,,,,,
Trip 1,NPS Instantaneous Multiplier,cDisplayName,None,,,,,,
Trip 2,Negative Phase Sequence,cDisplayName,None,,,,,,
Trip 2,NPS Instantaneous Multiplier,cDisplayName,None,,,,,,
Trip 3,Negative Phase Sequence,cDisplayName,None,,,,,,
Trip 3,NPS Instantaneous Multiplier,cDisplayName,None,,,,,,
Trip 4,Negative Phase Sequence,cDisplayName,None,,,,,,
Trip 4,NPS Instantaneous Multiplier,cDisplayName,None,,,,,,
Relay Model,NPS Setting Current,calcuse,None,,,,,,
Relay Model,NPS Pickup Multiplier,calcuse,None,,,,,,
Trip 1,Negative Phase Sequence,calcuse,None,,,,,,
Trip 1,NPS Instantaneous Multiplier,calcuse,None,,,,,,
Trip 2,Negative Phase Sequence,calcuse,None,,,,,,
Trip 2,NPS Instantaneous Multiplier,calcuse,None,,,,,,
Trip 3,Negative Phase Sequence,calcuse,None,,,,,,
Trip 3,NPS Instantaneous Multiplier,calcuse,None,,,,,,
Trip 4,Negative Phase Sequence,calcuse,None,,,,,,
Trip 4,NPS Instantaneous Multiplier,calcuse,None,,,,,,
Relay Model,NPS Setting Current,c_type,None,,,,,,
Relay Model,NPS Pickup Multiplier,c_type,None,,,,,,
Trip 1,Negative Phase Sequence,c_type,None,,,,,,
Trip 1,NPS Instantaneous Multiplier,c_type,None,,,,,,
Trip 2,Negative Phase Sequence,c_type,None,,,,,,
Trip 2,NPS Instantaneous Multiplier,c_type,None,,,,,,
Trip 3,Negative Phase Sequence,c_type,None,,,,,,
Trip 3,NPS Instantaneous Multiplier,c_type,None,,,,,,
Trip 4,Negative Phase Sequence,c_type,None,,,,,,
Trip 4,NPS Instantaneous Multiplier,c_type,None,,,,,,
Relay Model,NPS Setting Current,c_sfiec,None,,,,,,
Relay Model,NPS Pickup Multiplier,c_sfiec,None,,,,,,
Trip 1,Negative Phase Sequence,c_sfiec,None,,,,,,
Trip 1,NPS Instantaneous Multiplier,c_sfiec,None,,,,,,
Trip 2,Negative Phase Sequence,c_sfiec,None,,,,,,
Trip 2,NPS Instantaneous Multiplier,c_sfiec,None,,,,,,
Trip 3,Negative Phase Sequence,c_sfiec,None,,,,,,
Trip 3,NPS Instantaneous Multiplier,c_sfiec,None,,,,,,
Trip 4,Negative Phase Sequence,c_sfiec,None,,,,,,
Trip 4,NPS Instantaneous Multiplier,c_sfiec,None,,,,,,
Relay Model,NPS Setting Current,c_sfansi,None,,,,,,
Relay Model,NPS Pickup Multiplier,c_sfansi,None,,,,,,
Trip 1,Negative Phase Sequence,c_sfansi,None,,,,,,
Trip 1,NPS Instantaneous Multiplier,c_sfansi,None,,,,,,
Trip 2,Negative Phase Sequence,c_sfansi,None,,,,,,
Trip 2,NPS Instantaneous Multiplier,c_sfansi,None,,,,,,
Trip 3,Negative Phase Sequence,c_sfansi,None,,,,,,
Trip 3,NPS Instantaneous Multiplier,c_sfansi,None,,,,,,
Trip 4,Negative Phase Sequence,c_sfansi,None,,,,,,
Trip 4,NPS Instantaneous Multiplier,c_sfansi,None,,,,,,
Relay Model,NPS Setting Current,AttributeType,None,,,,,,
Relay Model,NPS Pickup Multiplier,AttributeType,None,,,,,,
Trip 1,Negative Phase Sequence,AttributeType,None,,,,,,
Trip 1,NPS Instantaneous Multiplier,AttributeType,None,,,,,,
Trip 2,Negative Phase Sequence,AttributeType,None,,,,,,
Trip 2,NPS Instantaneous Multiplier,AttributeType,None,,,,,,
Trip 3,Negative Phase Sequence,AttributeType,None,,,,,,
Trip 3,NPS Instantaneous Multiplier,AttributeType,None,,,,,,
Trip 4,Negative Phase Sequence,AttributeType,None,,,,,,
Trip 4,NPS Instantaneous Multiplier,AttributeType,None,,,,,,
Trip 4,Tripping Logic_dip,y1,None,,,,,,
Trip 4,Tripping Logic_dip,y2,None,,,,,,
Trip 4,Tripping Logic_dip,y3,None,,,,,,
Trip 4,Tripping Logic,AttributeType,None,,,,,,
Trip 4,Tripping Logic,aDipset,None,,,,,,
Trip 4,Tripping Logic,cDisplayName,None,,,,,,
Trip 4,Tripping Logic,cUserDefIndex,None,,,,,,
Trip 4,Tripping Logic,charact,None,,,,,,
Trip 4,Tripping Logic,chr_name,None,,,,,,
Trip 4,Tripping Logic,ciDist,None,,,,,,
Trip 4,Tripping Logic,ciDistAll,None,,,,,,
Trip 4,Tripping Logic,ciDistAllRoot,None,,,,,,
Trip 4,Tripping Logic,ciDistRoot,None,,,,,,
Trip 4,Tripping Logic,ciEarthed,None,,,,,,
Trip 4,Tripping Logic,ciEnergized,None,,,,,,
Trip 4,Tripping Logic,ciLater,None,,,,,,
Trip 4,Tripping Logic,ciOutaged,None,,,,,,
Trip 4,Tripping Logic,cpArea,None,,,,,,
Trip 4,Tripping Logic,cpBranch,None,,,,,,
Trip 4,Tripping Logic,cpFeed,None,,,,,,
Trip 4,Tripping Logic,cpGrid,None,,,,,,
Trip 4,Tripping Logic,cpHeadFold,None,,,,,,
Trip 4,Tripping Logic,cpMeteostat,None,,,,,,
Trip 4,Tripping Logic,cpOperator,None,,,,,,
Trip 4,Tripping Logic,cpOwner,None,,,,,,
Trip 4,Tripping Logic,cpSite,None,,,,,,
Trip 4,Tripping Logic,cpSubstat,None,,,,,,
Trip 4,Tripping Logic,cpSupplySubstation,None,,,,,,
Trip 4,Tripping Logic,cpSupplyTransformer,None,,,,,,
Trip 4,Tripping Logic,cpSupplyTrfStation,None,,,,,,
Trip 4,Tripping Logic,cpZone,None,,,,,,
Trip 4,Tripping Logic,dat_src,None,,,,,,
Trip 4,Tripping Logic,dataExtUnit,None,,,,,,
Trip 4,Tripping Logic,fold_id,None,,,,,,
Trip 4,Tripping Logic,for_name,None,,,,,,
Trip 4,Tripping Logic,gnrl_modby,None,,,,,,
Trip 4,Tripping Logic,gnrl_modif,None,,,,,,
Trip 4,Tripping Logic,iSchemeStatus,None,,,,,,
Trip 4,Tripping Logic,iout,None,,,,,,
Trip 4,Tripping Logic,loc_name,None,,,,,,
Trip 4,Tripping Logic,outserv,None,,,,,,
Trip 4,Tripping Logic,pSwitch,None,,,,,,
Trip 4,Tripping Logic,root_id,None,,,,,,
Trip 4,Tripping Logic,sLogic,None,,,,,,
Trip 4,Tripping Logic,sTripsig,None,,,,,,
Trip 4,Tripping Logic,typ_id,None,,,,,,
Trip 4,EF Trip Logic_dip,y1,None,,,,,,
Trip 4,EF Trip Logic_dip,y2,None,,,,,,
Trip 4,EF Trip Logic_dip,y3,None,,,,,,
Trip 4,EF Trip Logic_dip,y4,None,,,,,,
Trip 4,EF Trip Logic_dip,y5,None,,,,,,
Trip 4,EF Trip Logic,AttributeType,None,,,,,,
Trip 4,EF Trip Logic,aDipset,None,,,,,,
Trip 4,EF Trip Logic,cDisplayName,None,,,,,,
Trip 4,EF Trip Logic,cUserDefIndex,None,,,,,,
Trip 4,EF Trip Logic,charact,None,,,,,,
Trip 4,EF Trip Logic,chr_name,None,,,,,,
Trip 4,EF Trip Logic,ciDist,None,,,,,,
Trip 4,EF Trip Logic,ciDistAll,None,,,,,,
Trip 4,EF Trip Logic,ciDistAllRoot,None,,,,,,
Trip 4,EF Trip Logic,ciDistRoot,None,,,,,,
Trip 4,EF Trip Logic,ciEarthed,None,,,,,,
Trip 4,EF Trip Logic,ciEnergized,None,,,,,,
Trip 4,EF Trip Logic,ciLater,None,,,,,,
Trip 4,EF Trip Logic,ciOutaged,None,,,,,,
Trip 4,EF Trip Logic,cpArea,None,,,,,,
Trip 4,EF Trip Logic,cpBranch,None,,,,,,
Trip 4,EF Trip Logic,cpFeed,None,,,,,,
Trip 4,EF Trip Logic,cpGrid,None,,,,,,
Trip 4,EF Trip Logic,cpHeadFold,None,,,,,,
Trip 4,EF Trip Logic,cpMeteostat,None,,,,,,
Trip 4,EF Trip Logic,cpOperator,None,,,,,,
Trip 4,EF Trip Logic,cpOwner,None,,,,,,
Trip 4,EF Trip Logic,cpSite,None,,,,,,
Trip 4,EF Trip Logic,cpSubstat,None,,,,,,
Trip 4,EF Trip Logic,cpSupplySubstation,None,,,,,,
Trip 4,EF Trip Logic,cpSupplyTransformer,None,,,,,,
Trip 4,EF Trip Logic,cpSupplyTrfStation,None,,,,,,
Trip 4,EF Trip Logic,cpZone,None,,,,,,
Trip 4,EF Trip Logic,dat_src,None,,,,,,
Trip 4,EF Trip Logic,dataExtUnit,None,,,,,,
Trip 4,EF Trip Logic,fold_id,None,,,,,,
Trip 4,EF Trip Logic,for_name,None,,,,,,
Trip 4,EF Trip Logic,gnrl_modby,None,,,,,,
Trip 4,EF Trip Logic,gnrl_modif,None,,,,,,
Trip 4,EF Trip Logic,iSchemeStatus,None,,,,,,
Trip 4,EF Trip Logic,iout,None,,,,,,
Trip 4,EF Trip Logic,loc_name,None,,,,,,
Trip 4,EF Trip Logic,outserv,None,,,,,,
Trip 4,EF Trip Logic,pSwitch,None,,,,,,
Trip 4,EF Trip Logic,root_id,None,,,,,,
Trip 4,EF Trip Logic,sLogic,None,,,,,,
Trip 4,EF Trip Logic,sTripsig,None,,,,,,
Trip 4,EF Trip Logic,typ_id,None,,,,,,
Trip 4,NPS Trip Logic_dip,y1,None,,,,,,
Trip 4,NPS Trip Logic_dip,y2,None,,,,,,
Trip 4,NPS Trip Logic_dip,y3,None,,,,,,
Trip 4,NPS Trip Logic,AttributeType,None,,,,,,
Trip 4,NPS Trip Logic,aDipset,None,,,,,,
Trip 4,NPS Trip Logic,cDisplayName,None,,,,,,
Trip 4,NPS Trip Logic,cUserDefIndex,None,,,,,,
Trip 4,NPS Trip Logic,charact,None,,,,,,
Trip 4,NPS Trip Logic,chr_name,None,,,,,,
Trip 4,NPS Trip Logic,ciDist,None,,,,,,
Trip 4,NPS Trip Logic,ciDistAll,None,,,,,,
Trip 4,NPS Trip Logic,ciDistAllRoot,None,,,,,,
Trip 4,NPS Trip Logic,ciDistRoot,None,,,,,,
Trip 4,NPS Trip Logic,ciEarthed,None,,,,,,
Trip 4,NPS Trip Logic,ciEnergized,None,,,,,,
Trip 4,NPS Trip Logic,ciLater,None,,,,,,
Trip 4,NPS Trip Logic,ciOutaged,None,,,,,,
Trip 4,NPS Trip Logic,cpArea,None,,,,,,
Trip 4,NPS Trip Logic,cpBranch,None,,,,,,
Trip 4,NPS Trip Logic,cpFeed,None,,,,,,
Trip 4,NPS Trip Logic,cpGrid,None,,,,,,
Trip 4,NPS Trip Logic,cpHeadFold,None,,,,,,
Trip 4,NPS Trip Logic,cpMeteostat,None,,,,,,
Trip 4,NPS Trip Logic,cpOperator,None,,,,,,
Trip 4,NPS Trip Logic,cpOwner,None,,,,,,
Trip 4,NPS Trip Logic,cpSite,None,,,,,,
Trip 4,NPS Trip Logic,cpSubstat,None,,,,,,
Trip 4,NPS Trip Logic,cpSupplySubstation,None,,,,,,
Trip 4,NPS Trip Logic,cpSupplyTransformer,None,,,,,,
Trip 4,NPS Trip Logic,cpSupplyTrfStation,None,,,,,,
Trip 4,NPS Trip Logic,cpZone,None,,,,,,
Trip 4,NPS Trip Logic,dat_src,None,,,,,,
Trip 4,NPS Trip Logic,dataExtUnit,None,,,,,,
Trip 4,NPS Trip Logic,fold_id,None,,,,,,
Trip 4,NPS Trip Logic,for_name,None,,,,,,
Trip 4,NPS Trip Logic,gnrl_modby,None,,,,,,
Trip 4,NPS Trip Logic,gnrl_modif,None,,,,,,
Trip 4,NPS Trip Logic,iSchemeStatus,None,,,,,,
Trip 4,NPS Trip Logic,iout,None,,,,,,
Trip 4,NPS Trip Logic,loc_name,None,,,,,,
Trip 4,NPS Trip Logic,outserv,None,,,,,,
Trip 4,NPS Trip Logic,pSwitch,None,,,,,,
Trip 4,NPS Trip Logic,root_id,None,,,,,,
Trip 4,NPS Trip Logic,sLogic,None,,,,,,
Trip 4,NPS Trip Logic,sTripsig,None,,,,,,
Trip 4,NPS Trip Logic,typ_id,None,,,,,,
Trip 4,PH Trip Logic_dip,y1,None,,,,,,
Trip 4,PH Trip Logic_dip,y2,None,,,,,,
Trip 4,PH Trip Logic_dip,y3,None,,,,,,
Trip 4,PH Trip Logic,AttributeType,None,,,,,,
Trip 4,PH Trip Logic,aDipset,None,,,,,,
Trip 4,PH Trip Logic,cDisplayName,None,,,,,,
Trip 4,PH Trip Logic,cUserDefIndex,None,,,,,,
Trip 4,PH Trip Logic,charact,None,,,,,,
Trip 4,PH Trip Logic,chr_name,None,,,,,,
Trip 4,PH Trip Logic,ciDist,None,,,,,,
Trip 4,PH Trip Logic,ciDistAll,None,,,,,,
Trip 4,PH Trip Logic,ciDistAllRoot,None,,,,,,
Trip 4,PH Trip Logic,ciDistRoot,None,,,,,,
Trip 4,PH Trip Logic,ciEarthed,None,,,,,,
Trip 4,PH Trip Logic,ciEnergized,None,,,,,,
Trip 4,PH Trip Logic,ciLater,None,,,,,,
Trip 4,PH Trip Logic,ciOutaged,None,,,,,,
Trip 4,PH Trip Logic,cpArea,None,,,,,,
Trip 4,PH Trip Logic,cpBranch,None,,,,,,
Trip 4,PH Trip Logic,cpFeed,None,,,,,,
Trip 4,PH Trip Logic,cpGrid,None,,,,,,
Trip 4,PH Trip Logic,cpHeadFold,None,,,,,,
Trip 4,PH Trip Logic,cpMeteostat,None,,,,,,
Trip 4,PH Trip Logic,cpOperator,None,,,,,,
Trip 4,PH Trip Logic,cpOwner,None,,,,,,
Trip 4,PH Trip Logic,cpSite,None,,,,,,
Trip 4,PH Trip Logic,cpSubstat,None,,,,,,
Trip 4,PH Trip Logic,cpSupplySubstation,None,,,,,,
Trip 4,PH Trip Logic,cpSupplyTransformer,None,,,,,,
Trip 4,PH Trip Logic,cpSupplyTrfStation,None,,,,,,
Trip 4,PH Trip Logic,cpZone,None,,,,,,
Trip 4,PH Trip Logic,dat_src,None,,,,,,
Trip 4,PH Trip Logic,dataExtUnit,None,,,,,,
Trip 4,PH Trip Logic,fold_id,None,,,,,,
Trip 4,PH Trip Logic,for_name,None,,,,,,
Trip 4,PH Trip Logic,gnrl_modby,None,,,,,,
Trip 4,PH Trip Logic,gnrl_modif,None,,,,,,
Trip 4,PH Trip Logic,iSchemeStatus,None,,,,,,
Trip 4,PH Trip Logic,iout,None,,,,,,
Trip 4,PH Trip Logic,loc_name,None,,,,,,
Trip 4,PH Trip Logic,outserv,None,,,,,,
Trip 4,PH Trip Logic,pSwitch,None,,,,,,
Trip 4,PH Trip Logic,root_id,None,,,,,,
Trip 4,PH Trip Logic,sLogic,None,,,,,,
Trip 4,PH Trip Logic,sTripsig,None,,,,,,
Trip 4,PH Trip Logic,typ_id,None,,,,,,
Relay Model,High Current Lockout,AttributeType,None,,,,,,
Relay Model,High Current Lockout,Ipset,None,,,,,,
Relay Model,High Current Lockout,Ipsetr,Root/Protection/Protection Group A/High Current Lockout /,High Neutral Current Lockout At,use_setting,None,,,
Relay Model,High Current Lockout,Trelblock,None,,,,,,
Relay Model,High Current Lockout,Tset,None,,,,,,
Relay Model,High Current Lockout,cDisplayName,None,,,,,,
Relay Model,High Current Lockout,cTset,None,,,,,,
Relay Model,High Current Lockout,cUserDefIndex,None,,,,,,
Relay Model,High Current Lockout,c_sfansi,None,,,,,,
Relay Model,High Current Lockout,c_sfiec,None,,,,,,
Relay Model,High Current Lockout,c_type,None,,,,,,
Relay Model,High Current Lockout,calcuse,None,,,,,,
Relay Model,High Current Lockout,charact,None,,,,,,
Relay Model,High Current Lockout,chr_name,None,,,,,,
Relay Model,High Current Lockout,ciDist,None,,,,,,
Relay Model,High Current Lockout,ciDistAll,None,,,,,,
Relay Model,High Current Lockout,ciDistAllRoot,None,,,,,,
Relay Model,High Current Lockout,ciDistRoot,None,,,,,,
Relay Model,High Current Lockout,ciEarthed,None,,,,,,
Relay Model,High Current Lockout,ciEnergized,None,,,,,,
Relay Model,High Current Lockout,ciLater,None,,,,,,
Relay Model,High Current Lockout,ciOutaged,None,,,,,,
Relay Model,High Current Lockout,cpArea,None,,,,,,
Relay Model,High Current Lockout,cpBranch,None,,,,,,
Relay Model,High Current Lockout,cpFeed,None,,,,,,
Relay Model,High Current Lockout,cpGrid,None,,,,,,
Relay Model,High Current Lockout,cpHeadFold,None,,,,,,
Relay Model,High Current Lockout,cpMeteostat,None,,,,,,
Relay Model,High Current Lockout,cpOperator,None,,,,,,
Relay Model,High Current Lockout,cpOwner,None,,,,,,
Relay Model,High Current Lockout,cpSite,None,,,,,,
Relay Model,High Current Lockout,cpSubstat,None,,,,,,
Relay Model,High Current Lockout,cpSupplySubstation,None,,,,,,
Relay Model,High Current Lockout,cpSupplyTransformer,None,,,,,,
Relay Model,High Current Lockout,cpSupplyTrfStation,None,,,,,,
Relay Model,High Current Lockout,cpZone,None,,,,,,
Relay Model,High Current Lockout,cptotime,None,,,,,,
Relay Model,High Current Lockout,dat_src,None,,,,,,
Relay Model,High Current Lockout,dataExtUnit,None,,,,,,
Relay Model,High Current Lockout,fold_id,None,,,,,,
Relay Model,High Current Lockout,for_name,None,,,,,,
Relay Model,High Current Lockout,gnrl_modby,None,,,,,,
Relay Model,High Current Lockout,gnrl_modif,None,,,,,,
Relay Model,High Current Lockout,iSchemeStatus,None,,,,,,
Relay Model,High Current Lockout,iacceptblock,None,,,,,,
Relay Model,High Current Lockout,idir,None,,,,,,
Relay Model,High Current Lockout,loc_name,None,,,,,,
Relay Model,High Current Lockout,outserv,Root/Protection/Protection Group A/High Current Lockout /,High Neutral Current Protection,use_setting,Off,,,
Relay Model,High Current Lockout,root_id,None,,,,,,
Relay Model,High Current Lockout,typ_id,None,,,,,,
Relay Model,Measurement,AttributeType,None,,,,,,
Relay Model,Measurement,Inom,None,,,,,,
Relay Model,Measurement,Is,None,,,,,,
Relay Model,Measurement,Unom,None,,,,,,
Relay Model,Measurement,cDisplayName,None,,,,,,
Relay Model,Measurement,cUserDefIndex,None,,,,,,
Relay Model,Measurement,charact,None,,,,,,
Relay Model,Measurement,chr_name,None,,,,,,
Relay Model,Measurement,ciDist,None,,,,,,
Relay Model,Measurement,ciDistAll,None,,,,,,
Relay Model,Measurement,ciDistAllRoot,None,,,,,,
Relay Model,Measurement,ciDistRoot,None,,,,,,
Relay Model,Measurement,ciEarthed,None,,,,,,
Relay Model,Measurement,ciEnergized,None,,,,,,
Relay Model,Measurement,ciLater,None,,,,,,
Relay Model,Measurement,ciOutaged,None,,,,,,
Relay Model,Measurement,cpArea,None,,,,,,
Relay Model,Measurement,cpBranch,None,,,,,,
Relay Model,Measurement,cpFeed,None,,,,,,
Relay Model,Measurement,cpGrid,None,,,,,,
Relay Model,Measurement,cpHeadFold,None,,,,,,
Relay Model,Measurement,cpMeteostat,None,,,,,,
Relay Model,Measurement,cpOperator,None,,,,,,
Relay Model,Measurement,cpOwner,None,,,,,,
Relay Model,Measurement,cpSite,None,,,,,,
Relay Model,Measurement,cpSubstat,None,,,,,,
Relay Model,Measurement,cpSupplySubstation,None,,,,,,
Relay Model,Measurement,cpSupplyTransformer,None,,,,,,
Relay Model,Measurement,cpSupplyTrfStation,None,,,,,,
Relay Model,Measurement,cpZone,None,,,,,,
Relay Model,Measurement,dat_src,None,,,,,,
Relay Model,Measurement,dataExtUnit,None,,,,,,
Relay Model,Measurement,fold_id,None,,,,,,
Relay Model,Measurement,for_name,None,,,,,,
Relay Model,Measurement,gnrl_modby,None,,,,,,
Relay Model,Measurement,gnrl_modif,None,,,,,,
Relay Model,Measurement,iSchemeStatus,None,,,,,,
Relay Model,Measurement,iphase,None,,,,,,
Relay Model,Measurement,loc_name,None,,,,,,
Relay Model,Measurement,outserv,None,,,,,,
Relay Model,Measurement,root_id,None,,,,,,
Relay Model,Measurement,typ_id,None,,,,,,
