relaysettingid,nameenu,actualvalue
5532A486-D8FD-48BD-86D6-CED62514F682,Ratio I_3,400.0
5532A486-D8FD-48BD-86D6-CED62514F682,Isec_1,5.0
5532A486-D8FD-48BD-86D6-CED62514F682,Isec_3,5.0
B60BDD17-BE39-4C74-B3FE-474616CBCD64,Iprim_1,800.0
B60BDD17-BE39-4C74-B3FE-474616CBCD64,Isec_1,5.0
B60BDD17-BE39-4C74-B3FE-474616CBCD64,Ratio I_1,160.0
410809B3-B929-44F9-9425-DBD09CC43716,Ratio I_3,400.0
8435E417-A868-4770-A825-A2D1A32473C8,Iprim,400.0
6C947387-2A73-41D9-B1CD-8969C96440CC,Iprim_5,2000.0
410809B3-B929-44F9-9425-DBD09CC43716,Isec_1,5.0
B6656DFC-92E3-4597-8151-26A1D4F8E258,Ratio I,80.0
410809B3-B929-44F9-9425-DBD09CC43716,Ratio I_5,2200.0
0D918451-612E-482A-9085-450BE7B0567C,Isec_6,5.0
1953C298-F936-4BF0-93C9-5287D4DC97E8,Ratio I,240.0
B6656DFC-92E3-4597-8151-26A1D4F8E258,Isec,5.0
0D918451-612E-482A-9085-450BE7B0567C,Ratio I_2,60.0
74CEDB1B-40A6-4CD6-8467-59461A5A33F6,Isec_1,1.0
C014870A-6FED-4702-A550-4089B465C224,Isec,5.0
031558C3-768D-4BBF-BD18-FCCBCDDD0815,Ratio I,80.0
98D52382-F7F7-4830-9513-D9142CC2E6CE,Iprim_2,400.0
0D918451-612E-482A-9085-450BE7B0567C,Iprim_5,2000.0
410809B3-B929-44F9-9425-DBD09CC43716,Iprim_7,400.0
FC42BE28-E428-45D8-8F8B-E33E470B1CDA,Isec,5.0
410809B3-B929-44F9-9425-DBD09CC43716,Isec_7,1.0
0D918451-612E-482A-9085-450BE7B0567C,Iprim_1,600.0
98D52382-F7F7-4830-9513-D9142CC2E6CE,Isec_1,5.0
410809B3-B929-44F9-9425-DBD09CC43716,Ratio I_1,120.0
410809B3-B929-44F9-9425-DBD09CC43716,Iprim_8,400.0
0D918451-612E-482A-9085-450BE7B0567C,Ratio I_1,120.0
98D52382-F7F7-4830-9513-D9142CC2E6CE,Ratio I_2,80.0
1953C298-F936-4BF0-93C9-5287D4DC97E8,Isec,5.0
74CEDB1B-40A6-4CD6-8467-59461A5A33F6,Ratio I_5,2200.0
74CEDB1B-40A6-4CD6-8467-59461A5A33F6,Isec_8,5.0
410809B3-B929-44F9-9425-DBD09CC43716,Iprim_5,2200.0
410809B3-B929-44F9-9425-DBD09CC43716,Ratio I_6,120.0
46F86364-C491-4D5F-8889-801D61AD12B8,Isec_1,1.0
5090CEDC-6A47-4DAB-AAA9-0D3ECBCB3DA4,Isec_1,1.0
8435E417-A868-4770-A825-A2D1A32473C8,Isec,5.0
8F72AA28-FA04-4DC8-94FB-E9281857339A,Isec,5.0
0D918451-612E-482A-9085-450BE7B0567C,Iprim_3,2000.0
410809B3-B929-44F9-9425-DBD09CC43716,Ratio I_7,400.0
46F86364-C491-4D5F-8889-801D61AD12B8,Iprim_1,1000.0
74CEDB1B-40A6-4CD6-8467-59461A5A33F6,Isec_5,1.0
0D918451-612E-482A-9085-450BE7B0567C,Ratio I_5,400.0
0D918451-612E-482A-9085-450BE7B0567C,Iprim_4,800.0
5090CEDC-6A47-4DAB-AAA9-0D3ECBCB3DA4,Ratio I_1,1000.0
D2835D5A-E1BF-4914-865E-72E6632915A4,Isec,5.0
6C947387-2A73-41D9-B1CD-8969C96440CC,Ratio I_4,160.0
74CEDB1B-40A6-4CD6-8467-59461A5A33F6,Isec_6,5.0
6880616B-3F0D-42EE-A1D3-8B6992B32A7A,Isec,5.0
98D52382-F7F7-4830-9513-D9142CC2E6CE,Ratio I_1,120.0
43185979-E434-4BDC-9596-26170FBB24B6,Ratio I_1,80.0
0D918451-612E-482A-9085-450BE7B0567C,Iprim_6,800.0
E18A0D6C-5FF5-45E3-9473-064249F037A8,Isec,5.0
74CEDB1B-40A6-4CD6-8467-59461A5A33F6,Isec_3,5.0
410809B3-B929-44F9-9425-DBD09CC43716,Ratio I_8,80.0
0D918451-612E-482A-9085-450BE7B0567C,Ratio I_3,400.0
0D918451-612E-482A-9085-450BE7B0567C,Isec_5,5.0
0CA452E8-22A4-483F-BDC8-F36A7AFF6D7A,Ratio I,80.0
43185979-E434-4BDC-9596-26170FBB24B6,Isec_1,5.0
CE662640-4A0F-4131-9B61-95B90D84D8A1,Isec_1,1.0
86ECC6A2-9FA3-44CB-A575-532E5B2F1C2A,Iprim_3,2000.0
DC9344E3-4D95-40C1-ABAE-D813D7F60EC8,Ratio I_7,400.0
5224E4DC-1586-425B-A653-AAC4180E6CD0,Iprim_1,400.0
F795B50D-0E3C-4834-8132-09CB23D77DF1,Iprim_1,400.0
0050D8E0-0B9A-4C06-AF72-7172C5BFDFEC,Isec_1,5.0
25CBDDA0-F23B-4B3C-A9E2-3F0195562CAC,Iprim_1,400.0
1D9971DB-0371-433B-A22F-CE14DCD4A8F0,Isec_1,5.0
8EE485AE-2B79-44B2-8ABD-A97BFE5FF581,Ratio I_1,80.0
A2D84EB3-956C-48D6-B8CA-938AA258DFFF,Ratio I_1,1600.0
96C6B5DD-66AC-45F8-B7A0-9087E1101AB3,Ratio I_1,160.0
DC9344E3-4D95-40C1-ABAE-D813D7F60EC8,Ratio I_5,1000.0
2684171E-D59D-4FC0-A2C0-765A01AEE843,Ratio I_1,160.0
E7BB2AE6-CA33-4DF7-ACD8-3C6B6680CF5D,Isec_1,5.0
87728B1E-E1BF-403C-BF6A-29D9E47AB2DD,Ratio I_1,80.0
3FEF925A-487D-459C-92E7-8F802DD3E2CC,Isec_1,5.0
88378248-EDD6-47DA-BBDB-7D28AFC8C030,Isec_1,5.0
AEF9F38B-262E-4BE3-8E1C-B613DBB137F2,Ratio I_1,2000.0
65FD5F48-A769-4C88-92D7-BE7B3F72B090,Iprim_1,400.0
EAA4A5D1-6217-496A-AE35-16F8F1C2DFE3,Iprim_3,1600.0
7145C3AE-5F21-4DB8-B1BB-D48C3D23D614,Iprim_1,800.0
33CCEB40-121A-4DEC-BDAD-A7E64FFE4F7C,Ratio I_1,80.0
AD3A0DE7-D55E-4EE3-9F83-92AFAE761A09,Ratio I_1,120.0
1FDC678F-9B21-4951-8E69-F23AA0BA5F85,Ratio I_1,600.0
2998560F-BBC2-4C58-94F8-5054832F4849,Ratio I_1,1600.0
28F17BE8-0899-40FC-BDC5-62AF1A65D3F6,Iprim_1,400.0
65017D2C-2307-40B6-9DFA-A5DD2DCD0352,Ratio I_1,600.0
794D99B5-3FBA-4D54-BAAE-A79741A8673E,Ratio I_1,2000.0
741F1413-798E-4431-A222-A8A1FD606180,Ratio I_1,1000.0
5CA96491-EE14-44A3-928C-038D3FB3DA01,Iprim_1,400.0
2B393389-CA69-40C5-82BC-3AA76DE4488C,Isec_2,5.0
814380F5-696A-4ECC-91FC-746504226C7D,Ratio I_1,800.0
F2FD2491-B754-48A4-9321-63A065030724,Ratio I_1,240.0
92F83340-0EE1-44A5-A169-DEC2DA084963,Iprim_1,400.0
9BD0A1A6-4A1D-4DA3-84CB-0406BBDE4191,Ratio I_1,80.0
26F7A80A-CF5E-4577-B3FF-789CF22C7D4E,Isec_4,5.0
BE742CC9-813C-41B1-B2EE-9D19DEFF0D47,Ratio I_1,80.0
124DEBEB-6389-4CF0-88AB-723FE12E7728,Iprim_1,1200.0
06CD595A-F5EE-43CB-BD45-3678290554C5,Iprim_1,400.0
8B3014D7-6C2C-4230-B2D8-C9DF3586AF62,Iprim_1,800.0
6936449A-B612-49EA-8161-2293E349E768,Iprim_1,400.0
7164F27B-87E9-4D61-BACA-CE959ACF77B9,Ratio I_3,320.0
65A9B1B3-89E4-47D6-9E83-8CB659EEE4AB,Iprim_1,400.0
35ECC050-973A-4C0D-ADC5-D917B1DF31AD,Ratio I_1,120.0
358ED649-341C-4D5A-AB20-7A1EFD7D4AFE,Ratio I_1,80.0
4872DEF0-3C37-4B75-A7F5-22A7FA57D9B8,Iprim_3,1000.0
6286FD01-5706-4D80-8FFE-5091EDCC0455,Ratio I_2,160.0
7A3AC5F0-7280-4670-B08E-9880A643ADCD,Ratio I_1,160.0
C8902424-D30C-4772-AC1A-4862FE25A2E4,Iprim_1,400.0
3CE2EDBF-1457-479F-BB82-289FF4D7B8A4,Ratio I_1,80.0
5CF90150-6EC6-4935-B539-79A47BC9879F,Isec_1,5.0
358ED649-341C-4D5A-AB20-7A1EFD7D4AFE,Iprim_2,10.0
35ECC050-973A-4C0D-ADC5-D917B1DF31AD,Iprim_3,1600.0
C6EFF582-20C2-4A8F-BDE8-5BCFBCE3F39E,Isec_1,5.0
C4DFF7AD-9A1B-4366-B6FD-D48AEC5CC691,Iprim_1,400.0
B3FCB804-CB9A-4004-9C7B-4FE768C75AB6,Iprim_1,400.0
C6EFF582-20C2-4A8F-BDE8-5BCFBCE3F39E,Iprim_1,400.0
358ED649-341C-4D5A-AB20-7A1EFD7D4AFE,Isec_2,1.0
35ECC050-973A-4C0D-ADC5-D917B1DF31AD,Iprim_1,600.0
8B3014D7-6C2C-4230-B2D8-C9DF3586AF62,Ratio I_1,160.0
35ECC050-973A-4C0D-ADC5-D917B1DF31AD,Ratio V,100.0
887B4985-80D5-416A-9E5C-216F3527EE66,Isec_1,5.0
BF006FA9-C1EE-42A1-9500-5E93CEE0ED3F,Isec_1,5.0
358ED649-341C-4D5A-AB20-7A1EFD7D4AFE,Ratio I_2,10.0
4872DEF0-3C37-4B75-A7F5-22A7FA57D9B8,Isec_2,5.0
C5C78E3F-9C32-4DF1-9E7F-4AF3E41F17F4,Ratio V,300.0
4872DEF0-3C37-4B75-A7F5-22A7FA57D9B8,Isec_3,5.0
4872DEF0-3C37-4B75-A7F5-22A7FA57D9B8,Iprim_2,1000.0
6936449A-B612-49EA-8161-2293E349E768,Ratio I_1,80.0
7A3AC5F0-7280-4670-B08E-9880A643ADCD,Isec_1,5.0
492948C4-A919-4CC8-9B7D-40BE9BC7983B,Ratio I_1,80.0
45CF0DD1-7914-4BA7-98FF-8B7DEF1EEC68,Isec_1,5.0
B40EA26D-A95A-4B53-8F75-A7588B7C7EB4,Iprim_1,400.0
D2884705-B1D7-4A7C-85A1-E1FE1F0C1A54,Isec_1,5.0
46944DD1-0BEB-40BB-BE38-0F9A0F7E2A07,Iprim_1,600.0
21761C44-A3EB-41B7-8D29-1A76417366EF,Ratio I_1,120.0
21761C44-A3EB-41B7-8D29-1A76417366EF,Iprim_1,600.0
46944DD1-0BEB-40BB-BE38-0F9A0F7E2A07,Ratio I_1,120.0
DE8F88CC-C533-45CE-91E2-41CD4CDE747B,Ratio I_1,80.0
71EE5A9F-EAE5-4D67-865C-BD1EF6384274,Isec_1,5.0
7005E67F-CF51-4E5A-8A4E-7274FE92B38C,Isec,5.0
3A17CDB2-550B-4B08-B497-EC18B56E76B1,Isec,5.0
7005E67F-CF51-4E5A-8A4E-7274FE92B38C,Iprim,400.0
FB23D88F-7611-405A-9139-0C657928BB37,Isec,5.0
A61A6E7A-9656-4405-96B9-05C53B7F4662,F_CTR1,80.0
28A5A52A-50F3-45E2-840D-7A093A2836D4,F_CTR1,80.0
8C8B17B9-D793-4557-9D56-FF8C69AA5588,Is1,5.0
29F01CF9-578E-43EF-A6A5-233D0E38DF46,Is1,5.0
96588ACB-7FB2-4A64-8BFC-85815FDD7E05,Is1,5.0
7D00135B-DF2E-49A5-A454-550C430C5C9D,Is1,5.0
076A6233-6F14-445D-85B9-D2C5F8EB4F81,Is1,5.0
DBB78D37-3806-40EB-A30D-02FA92746FBE,Iprim_1,1200.0
0C931281-8480-4AC3-80D9-19949D20AC75,Is1,5.0
99E2D810-BCE3-48D5-8046-4A8F1C1C40CA,Ip1,400.0
99E2D810-BCE3-48D5-8046-4A8F1C1C40CA,F_CTR1,80.0
96588ACB-7FB2-4A64-8BFC-85815FDD7E05,F_CTR1,80.0
B35274FA-1B6B-4E24-8961-15A8999C38D0,Isec_1,1.0
A96DDB3D-1B66-4B09-A124-55482B876297,Iprim_3,2000.0
4C910AE8-9535-4900-954E-8039CE0AB8C7,Ratio I_1,2500.0
4C910AE8-9535-4900-954E-8039CE0AB8C7,Isec_1,1.0
FE1384FB-EEED-411B-81C6-FEDEF9CBE2CD,Is1,5.0
4C910AE8-9535-4900-954E-8039CE0AB8C7,Iprim_1,2500.0
A96DDB3D-1B66-4B09-A124-55482B876297,Ratio I_1,120.0
FE1384FB-EEED-411B-81C6-FEDEF9CBE2CD,Ip1,400.0
37393CE2-E475-4BE4-8714-9004E3D7C715,Iprim_1,600.0
7B6E1B59-CE4E-48CC-A095-F5B436C6CF73,Iprim_1,600.0
F649528F-C96A-46F2-BC1E-DB367750F503,Iprim_3,2000.0
7B6E1B59-CE4E-48CC-A095-F5B436C6CF73,Isec_3,1.0
CE662640-4A0F-4131-9B61-95B90D84D8A1,Ratio I_1,1000.0
0CA452E8-22A4-483F-BDC8-F36A7AFF6D7A,Isec,5.0
6C947387-2A73-41D9-B1CD-8969C96440CC,Ratio I_3,400.0
1D9A8A7F-47F4-4379-9B0A-FBAA3112419C,Isec,5.0
6C947387-2A73-41D9-B1CD-8969C96440CC,Iprim_2,300.0
43185979-E434-4BDC-9596-26170FBB24B6,Isec_2,1.0
6C947387-2A73-41D9-B1CD-8969C96440CC,Isec_4,5.0
0D918451-612E-482A-9085-450BE7B0567C,Isec_1,5.0
74CEDB1B-40A6-4CD6-8467-59461A5A33F6,Iprim_1,600.0
74CEDB1B-40A6-4CD6-8467-59461A5A33F6,Iprim_5,2200.0
410809B3-B929-44F9-9425-DBD09CC43716,Isec_6,5.0
1D9A8A7F-47F4-4379-9B0A-FBAA3112419C,Iprim,400.0
74CEDB1B-40A6-4CD6-8467-59461A5A33F6,Iprim_7,400.0
FC42BE28-E428-45D8-8F8B-E33E470B1CDA,Ratio I,400.0
7EFC2A56-C530-4712-A5A1-4AAD309F5A6E,Ratio I,400.0
6C947387-2A73-41D9-B1CD-8969C96440CC,Isec_3,5.0
6C947387-2A73-41D9-B1CD-8969C96440CC,Iprim_3,2000.0
CE662640-4A0F-4131-9B61-95B90D84D8A1,Iprim_1,1000.0
031558C3-768D-4BBF-BD18-FCCBCDDD0815,Isec,5.0
C014870A-6FED-4702-A550-4089B465C224,Iprim,400.0
8160A663-593F-4744-96F4-08BEE972AC13,Iprim,400.0
C014870A-6FED-4702-A550-4089B465C224,Ratio I,80.0
6C947387-2A73-41D9-B1CD-8969C96440CC,Isec_2,5.0
61EC61AE-82E7-49FE-A8BF-A9603E1CCEED,Ratio I_2,400.0
F3B9B1ED-58F1-4468-9038-80F4986C862A,Isec_1,5.0
5CD16D94-8CD8-41B8-A703-803FD89F6269,Isec_1,5.0
889DBA45-D060-49FC-AFE3-435712A7E108,Ratio I_2,400.0
25A7358D-F0EE-4150-8EB0-6345826D5875,Ratio I_1,80.0
2684171E-D59D-4FC0-A2C0-765A01AEE843,Iprim_1,800.0
C7E968AF-8CD6-4C8A-B64B-D84F2B7AA8F1,Vprim,6350.0
CD22933B-19F9-42CE-AC2C-E675D2A0C90D,Ratio I_1,
891DB1AA-53E2-4E69-904B-F959507EFB73,Isec_1,5.0
DD57AD44-09A5-4D8A-95DF-0BF302370099,Isec_1,1.0
031BB051-6869-4D86-8051-D7DCABE7EBBD,Iprim_2,400.0
D2EDE72D-6B99-44FA-BDE5-6AAE618AC47A,Iprim_1,400.0
C15593C1-5264-4081-A9A8-8195A2666BBA,Is2,5.0
AB43B5D2-FB96-48F6-B172-70D6CCDE83DD,Ratio I_1,400.0
24F22996-1643-4A31-BA10-BCE7FB8A5600,Isec_1,5.0
13193126-B44C-4552-8204-66AAF4C4D6BC,Ratio I_1,2000.0
53129E47-D74E-4333-9F03-D9B920A467CA,Isec_1,1.0
F8326337-BEEC-4D0A-A13A-0C1E7F3A11DD,Iprim_1,1500.0
401FF4AA-9E08-4FD1-A263-1F4EB66C5E15,Isec_1,5.0
D939BE76-7A7E-47BF-9435-9F4C02859579,Iprim_1,300.0
18786581-242F-42D7-B224-336069C47B54,Ratio I_1,240.0
C7A69222-3706-44B7-BFF8-58031FB4C302,Iprim_1,800.0
FF297136-F53B-4426-8752-D7293592CDDC,Iprim_1,600.0
91C219A2-2273-4EB8-AB82-A8589114FC0B,Isec_1,5.0
891DB1AA-53E2-4E69-904B-F959507EFB73,Isec_3,5.0
3E4FC35D-30FC-472E-B409-A89AA0B46948,Ratio I_1,1200.0
73CE0010-5438-4CD9-AE8F-42E1AB2B2E69,Isec_1,5.0
B35DA367-FE9E-476A-ADD5-9BC67C24CDE5,Iprim_1,600.0
F7B80F82-F412-458C-853A-3E533F7CD2AF,Iprim_1,400.0
FF1362F7-4A53-4BCC-BD5E-323B9AC04CF9,Ratio I_1,200.0
0B1E1F21-F97C-43E4-B231-B4C8C7A25BAF,Ip1,2500.0
EC2C702E-6CCD-4128-B42B-92A0E452B6B2,Ratio I_7,400.0
7AE4CAD4-7481-4A6C-9144-865E6DDE4036,Isec_1,1.0
94F87AF1-9B18-4D76-ABD1-A3FD91E2B3D7,Ratio I_5,320.0
05E32EE2-17A5-4C04-A0AA-8286D54C936A,Isec_1,
02503F63-B610-4B26-90A8-0B323CDFDC03,Isec_1,1.0
B368F95E-D307-46B3-A3FC-2733D0FAA22F,Isec_1,1.0
9AABE533-2769-4892-A938-6C666B57808B,Ratio I_1,320.0
E86102F9-C721-4CB8-80D5-72F2725091A2,Ratio V,1000.0
02503F63-B610-4B26-90A8-0B323CDFDC03,Iprim_4,800.0
2B412B07-7C5C-4B26-86C7-7D9B4ECC0CF1,Isec_1,5.0
6BF91421-185F-46E8-9487-1093DB1001C4,Iprim_1,1200.0
BE742CC9-813C-41B1-B2EE-9D19DEFF0D47,Isec_2,1.0
7946C7AA-62A2-444D-A07B-7406F1400CB7,Ratio I_1,80.0
820D5695-EF6D-4DB3-BD3E-C390D0059117,Isec_1,1.0
0C018ACA-707C-4FF7-B854-EB3BAD5413F1,Iprim_3,1600.0
98BFA58C-E1A7-41A8-A068-C47CF62D6251,Iprim_2,10.0
496F86FF-B8E8-4ED0-8AC9-5BBFCA6719EE,Ratio I_1,800.0
8A087FDD-B636-42E1-9A8F-2F91A418E49B,Isec_1,5.0
CE5183AE-0219-48B5-871A-F6D9AFBF758D,Isec_1,5.0
45CF0DD1-7914-4BA7-98FF-8B7DEF1EEC68,Ratio I_1,80.0
6EE64EE5-AAAA-4D79-9E78-F82E4B682600,Iprim_1,400.0
492948C4-A919-4CC8-9B7D-40BE9BC7983B,Iprim_1,400.0
BC491D9B-DBBA-4D66-9168-0E3DCF5E9A61,Iprim_1,400.0
0350BCF4-6C9F-4729-A2CC-41F9D4D71A99,Ratio I_1,80.0
0350BCF4-6C9F-4729-A2CC-41F9D4D71A99,Iprim_1,400.0
4A3126F7-BCF1-4D36-A9CA-841D1094DF8B,Ratio I_1,80.0
04F910D0-78B1-4EAF-AC1D-9C25DEDAEA48,Ratio I_1,80.0
65F18FC4-DA93-4471-8F2F-06F57D016246,Iprim_1,400.0
8A087FDD-B636-42E1-9A8F-2F91A418E49B,Ratio I_1,80.0
CE5183AE-0219-48B5-871A-F6D9AFBF758D,Iprim_1,400.0
CE5183AE-0219-48B5-871A-F6D9AFBF758D,Ratio I_1,80.0
B40EA26D-A95A-4B53-8F75-A7588B7C7EB4,Ratio I_1,80.0
DA822A00-1A75-4AEA-86BE-1C12347C4AE4,Ratio I_1,80.0
B40EA26D-A95A-4B53-8F75-A7588B7C7EB4,Isec_1,5.0
DA822A00-1A75-4AEA-86BE-1C12347C4AE4,Isec_1,5.0
04F910D0-78B1-4EAF-AC1D-9C25DEDAEA48,Iprim_1,400.0
E94A754C-0FCA-4BFB-BE51-6FDF6745C997,Iprim_1,400.0
CEA0B1D2-324B-46D2-A504-9E0F9858D1F5,Isec_1,5.0
EA389ADE-560F-4A25-B103-20918E754370,Isec_1,5.0
7A168D3C-4699-4382-B910-69647ACA37DF,Isec_1,5.0
DD8219F4-F124-4710-B139-2B3EDACEC6A7,Ratio I_1,80.0
CEA0B1D2-324B-46D2-A504-9E0F9858D1F5,Ratio I_1,80.0
4ED36AED-BAF6-492A-BA13-2BA4C69D0BF4,Isec_1,5.0
D2BDDFD8-6DF4-4300-9FF6-713769EA865F,Ratio I_1,80.0
E061FE7D-01CF-4FF4-B847-75E57956E9DD,Ratio I_1,80.0
4A0EF1F7-6828-4D2C-AA3F-CA637F107E76,Isec_1,1.0
151C516A-C72A-4C83-9F17-89CFB5DDCC71,Ratio I_1,80.0
3321B46C-A071-49A2-973A-A9D735399219,Ratio I_4,400.0
B3F95C3D-5BE9-4BBC-9FF0-5C4637D8D061,Isec_4,5.0
ED499C10-69ED-47C3-9D13-A49FFBC0D3DF,Iprim_1,1200.0
B63D2462-856B-47B8-B5DB-A3250728C031,Iprim_6,1600.0
8C226C24-3ABA-452C-B229-A9BF9DAC181E,Ratio I_1,1200.0
D7132F78-1931-4B3D-8743-0AA7DBDBE744,Iprim_1,600.0
7164F27B-87E9-4D61-BACA-CE959ACF77B9,Ratio I_6,320.0
9640CD0E-1894-4EA2-8AB4-9DC1E88714CB,Iprim_1,1200.0
D7132F78-1931-4B3D-8743-0AA7DBDBE744,Isec_5,1.0
A460C4CA-0FF9-4D0E-B4A1-38D1CB054CC3,Ratio I_1,160.0
8B3555FC-BFF4-4BF4-868D-C9E2A0976E88,Iprim_1,300.0
DBF65F79-9A94-488F-9040-9E3F0AF8529C,Iprim_6,1600.0
F2736152-64F8-449C-9DC4-B95FF8C99340,Ratio I_6,400.0
ED499C10-69ED-47C3-9D13-A49FFBC0D3DF,Ratio I_1,1200.0
CBB1598F-4DD4-410B-98C6-55FF407D5B6E,Isec_1,5.0
EB81CF73-C48A-4BEF-A077-CD282829FE80,Ratio I_1,1200.0
EE94393E-C250-4600-A52D-5405216A614C,Iprim_2,800.0
4F6E761D-B831-44C3-B10C-0D36F5BAC92A,Isec_1,5.0
B63D2462-856B-47B8-B5DB-A3250728C031,Ratio I_1,120.0
F07F1661-4E27-46A4-862B-FBEA0533A066,Isec_1,5.0
F712EE9D-BB21-4504-8DDC-92C99F6F532B,Ratio I_1,400.0
94626758-39C7-41BB-94B0-6D55C4EA5B6B,Iprim_1,600.0
EB81CF73-C48A-4BEF-A077-CD282829FE80,Vsec,110.0
EEDDFD1C-FE24-4E14-B18C-8CBE9D567AF2,Iprim_1,1200.0
8B3555FC-BFF4-4BF4-868D-C9E2A0976E88,Ratio I_1,60.0
CBB1598F-4DD4-410B-98C6-55FF407D5B6E,Ratio I_1,400.0
982F9702-C033-426E-94D3-E48CF421923F,Isec_1,5.0
FA32E325-A785-4D5E-A189-632C3E8C8C3A,Ratio I_1,240.0
5E1AE963-BB9C-4ED3-9B9D-C39F1B4687CC,Isec_1,5.0
1571BD7B-A408-495E-BD94-E74272E563FE,F_CTR1,80.0
AD272527-279F-487D-8E7B-50222A3E9C18,Is1,5.0
AD272527-279F-487D-8E7B-50222A3E9C18,F_CTR1,80.0
0C931281-8480-4AC3-80D9-19949D20AC75,F_CTR1,80.0
076A6233-6F14-445D-85B9-D2C5F8EB4F81,F_CTR1,80.0
C8DCB8C6-8FD0-4DEC-BDDD-D4B13874AD09,Is1,5.0
AD272527-279F-487D-8E7B-50222A3E9C18,Ip1,400.0
A96DDB3D-1B66-4B09-A124-55482B876297,Isec_6,5.0
A96DDB3D-1B66-4B09-A124-55482B876297,Isec_1,5.0
A96DDB3D-1B66-4B09-A124-55482B876297,Ratio I_6,160.0
37393CE2-E475-4BE4-8714-9004E3D7C715,Ratio I_3,2000.0
7B6E1B59-CE4E-48CC-A095-F5B436C6CF73,Iprim_4,2000.0
7B6E1B59-CE4E-48CC-A095-F5B436C6CF73,Isec_7,1.0
E1E9F833-DA67-4359-9A59-A760EA60905F,Isec_1,1.0
F07C1F20-676B-4EE1-8FCA-0437CAA3F197,F_CTR1,1200.0
F07C1F20-676B-4EE1-8FCA-0437CAA3F197,Ip1,1200.0
2E44C456-2A41-4113-9437-6585AFC4F09A,Ratio I_1,120.0
051D6006-1954-4047-B113-959DE86CCF87,Isec_3,5.0
9F9D76CE-CD03-420C-925D-4F60822E9E39,Iprim_1,400.0
61EC61AE-82E7-49FE-A8BF-A9603E1CCEED,Iprim_1,800.0
E6E2D5EA-E25B-4E40-9057-B5BFEB922E97,Vprim,11000.0
09BE8B9B-5EF5-4296-A5C1-4A2381B1C6A9,Iprim_1,1000.0
47D05C2B-F43D-4FB0-9A9F-8FD9067D9E21,Ratio I_1,120.0
9AAE46E0-C74D-4A42-9005-05633D1A9B4C,Vsec,110.0
61EC61AE-82E7-49FE-A8BF-A9603E1CCEED,Ratio I_3,400.0
9F9D76CE-CD03-420C-925D-4F60822E9E39,Ratio I_1,80.0
45B9DA58-5E73-4157-B458-3443D4D63CA3,Iprim_1,1000.0
CCB13AA3-9679-4F22-B083-5896D37B3EDF,Iprim_1,1000.0
45B9DA58-5E73-4157-B458-3443D4D63CA3,Isec_1,5.0
E2F3BBFE-FE20-4285-952A-C93FA71E5B38,Ratio I_1,120.0
7A583699-6F9C-4AD0-A35F-18C04174C07A,Iprim_1,1000.0
E6E2D5EA-E25B-4E40-9057-B5BFEB922E97,Iprim_3,2000.0
372ED691-C7C3-478B-8D33-FA6EC750616E,Isec_1,1.0
FC6AFE92-08FB-481D-B909-68CD20BED642,Ratio I_1,200.0
DA0C195C-F31F-40D9-8B7F-25A88C430C1A,Iprim_1,600.0
85A05F1E-58E8-4091-ABA5-F54C5CB757E6,Ratio I_1,1000.0
E65CB812-0BFA-4F20-9E0E-E9A92C5D35BA,Iprim_1,600.0
1CEDB4FC-C9A1-4F91-BE69-B3A5AE48E4DE,Ratio I_1,1000.0
8DAFC4D9-7C64-40AA-A149-F65745972BD3,Iprim_1,400.0
5A58C197-5D2D-487F-AA4A-5DF9E9F74C58,Iprim_1,600.0
5A58C197-5D2D-487F-AA4A-5DF9E9F74C58,Isec_1,5.0
AC022948-8002-4B03-A338-03E104DE239E,Iprim_1,600.0
2576800D-5FC2-4E52-8850-B93470D1E636,Ratio I_1,600.0
59D13FEE-8A7F-4955-9DBE-BD515AC66A0B,Ratio I_1,600.0
AE64F5A1-D239-4F1E-BD3B-D1D94B0C404E,Isec_1,5.0
AC022948-8002-4B03-A338-03E104DE239E,Isec_1,1.0
59D13FEE-8A7F-4955-9DBE-BD515AC66A0B,Iprim_1,600.0
3F9101E8-B8B2-4AB4-9A3D-E11AF2E17735,Ratio I_1,600.0
3F9101E8-B8B2-4AB4-9A3D-E11AF2E17735,Isec_1,1.0
AE64F5A1-D239-4F1E-BD3B-D1D94B0C404E,Iprim_1,600.0
2576800D-5FC2-4E52-8850-B93470D1E636,Iprim_1,600.0
44BCB99A-7A88-4E2C-A3D0-3D34BC23222E,Isec_1,5.0
83E82D26-2F93-4AFC-AE3A-DF4AF7DF09F0,Iprim_1,1000.0
83E82D26-2F93-4AFC-AE3A-DF4AF7DF09F0,Ratio I_1,200.0
09336524-E68F-41FF-96DC-C47D6A4CC689,Isec_1,5.0
291E3EE8-7BC8-4809-8FC1-0D2AB80F9859,Is1,5.0
948C8E66-6B61-48BB-A745-719D374251DE,Ratio I_1,160.0
3512F69C-BED2-42EB-B8B7-2052D250791F,Ratio I_1,80.0
674D61BA-F439-479B-AD3B-9692E4C20B1A,Isec_1,5.0
F6759841-10E3-48C2-80A3-AD23EB602350,Iprim,1600.0
1BF0065E-86C0-4F00-B6DD-113B73E6500E,Iprim_1,1200.0
64848713-BAF3-4CB8-BF7D-9EC0AF03BE0D,Iprim_1,800.0
1E4BA7CF-EC24-49C5-99A7-6AEB2A1C0575,Isec_1,1.0
