asset_id,equip_no,plant_no
84955468,000008148219,GS-1336880                    
50066897,000002862761,GS-63684                      
21011774,000002582564,GS-55061                      
10129731,000002740861,GS-71609                      
30061716,000002535138,GS-56646                      
112282274,000009043981,GS-864553                     
112111869,000008954689,GS-857070                     
60000597,000002321263,GS-65356                      
60322328,000002153909,GS-67411                      
50083799,000002374950,GS-82387                      
50080009,000002380939,GS-81933                      
50067316,000002171191,GS-63736                      
50079471,000002384852,GS-81787                      
112375779,000009129456,GS-874154                     
10030403,000002303775,GS-53951                      
10029917,000002135776,GS-53638                      
60000645,000002243376,GS-65399                      
50072394,000002660832,GS-81532                      
84424710,000007630060,GS-970000                     
84903445,000008085996,GS-1285680-0003               
84892001,000008085998,GS-1266724-0003               
84897814,000008079652,GS-1277761                    
84893311,000008075900,GS-1271120                    
84897604,000008079468,GS-1277040                    
84895147,000008077322,GS-1274160                    
21022283,000002575181,GS-55445                      
84894005,000008075989,GS-1271762                    
84902021,000008084509,GS-1283602                    
10029670,000002809542,GS-53459                      
84826090,000008018659,GS-1231600                    
21025077,000002469719,GS-73596                      
60001650,000002333441,GS-66150                      
111921845,000008917795,GS-855584                     
111878831,000008902057,GS-852262                     
10028928,000002314749,GS-52963                      
