blockpathenu,paramnameenu,proposedsetting,unitenu,relaysettingid
Group 5/Set 5/SELogic Control Equation Variable Timers/,SV14PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Residual Ground Time - Overcurrent/,51G2CT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Neutral Ground Time - Overcurrent/,51N2MR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Reclosing Relay/,79CLSD,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/SELogic Control Equation Variable Timers/,SV12DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Residual Ground Time - Overcurrent/,51G1MR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Residual Ground Time - Overcurrent/,51G1CT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/SELogic Control Equation Variable Timers/,SV10DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/SELogic Control Equation Variable Timers/,SV11PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Negative Sequence Instantaneous Overcurrent/,67Q1D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Phase Time - Overcurrent/,51P2MR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Phase Time - Overcurrent/,51P2CT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Residual Ground Time - Overcurrent/,51G1CT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Residual Ground Time - Overcurrent/,51G1MR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Phase Instantaneous Overcurrent/,67P3D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Phase Time - Overcurrent/,51P1CT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV10DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV6PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV16PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV11PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV15PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV12DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Reclosing Relay/,79OI2,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Power Elements/,PWR1D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV15DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Neutral Ground Time - Overcurrent/,51N2CT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Residual Ground Time - Overcurrent/,51G2CT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Negative Sequence Instantaneous Overcurrent/,67Q3D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Residual Ground Instantaneous Overcurrent/,67G4D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV5DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV9DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV3DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Neutral Ground Time - Overcurrent/,51N1CT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV8DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Reclosing Relay/,79OI4,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Neutral Ground Instantaneous Overcurrent/,67N3D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV2DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV8PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV14PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Phase Time - Overcurrent/,51P1MR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Residual Ground Time - Overcurrent/,51G2MR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV13DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Neutral Ground Time - Overcurrent/,51N1MR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV6DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Neutral Ground Time - Overcurrent/,51N2MR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV1DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Power Elements/,PWR3D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Reclosing Relay/,79CLSD,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV4PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Negative Sequence Time - Overcurrent/,51QMR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Negative Sequence Time - Overcurrent/,51QCT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Neutral Ground Instantaneous Overcurrent/,67N4D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV13PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV12PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Power Elements/,PWR4D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV4DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV14DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV11DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Negative Sequence Instantaneous Overcurrent/,67Q2D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Comm. Assisted Trip Schemes/,BTXD,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Phase Instantaneous Overcurrent/,67P4D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV7PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV10PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV16DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Power Elements/,PWR2D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Reclosing Relay/,79OI3,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Phase Instantaneous Overcurrent/,67P1D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/SELogic Control Equation Variable Timers/,SV7DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Negative Sequence Instantaneous Overcurrent/,67Q4D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Residual Ground Instantaneous Overcurrent/,67G3D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Neutral Ground Time - Overcurrent/,51N1MR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV16PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV9DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV14PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Comm. Assisted Trip Schemes/,BTXD,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Neutral Ground Instantaneous Overcurrent/,67N4D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Neutral Ground Instantaneous Overcurrent/,67N3D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Negative Sequence Time - Overcurrent/,51QMR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV7PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV11DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Residual Ground Instantaneous Overcurrent/,67G3D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Phase Time - Overcurrent/,51P1MR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Phase Time - Overcurrent/,51P2MR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Phase Time - Overcurrent/,51P2CT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Negative Sequence Instantaneous Overcurrent/,67Q2D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Reclosing Relay/,79OI4,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV14DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Negative Sequence Instantaneous Overcurrent/,67Q3D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV5DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV2DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Residual Ground Time - Overcurrent/,51G1CT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Neutral Ground Time - Overcurrent/,51N2MR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Phase Instantaneous Overcurrent/,67P4D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Reclosing Relay/,79CLSD,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV1DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV15PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV4PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Power Elements/,PWR4D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV13DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Phase Instantaneous Overcurrent/,67P3D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Negative Sequence Instantaneous Overcurrent/,67Q1D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV8DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Residual Ground Instantaneous Overcurrent/,67G4D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV11PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV3DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Negative Sequence Instantaneous Overcurrent/,67Q4D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Power Elements/,PWR2D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Power Elements/,PWR1D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV13PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Negative Sequence Time - Overcurrent/,51QCT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Reclosing Relay/,79OI2,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV6DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV16DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV10DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV15DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Residual Ground Time - Overcurrent/,51G1MR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Neutral Ground Time - Overcurrent/,51N1CT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Power Elements/,PWR3D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV7DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV4DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Reclosing Relay/,79OI3,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Residual Ground Time - Overcurrent/,51G2CT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV12PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Residual Ground Time - Overcurrent/,51G2MR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Phase Time - Overcurrent/,51P1CT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV6PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Neutral Ground Time - Overcurrent/,51N2CT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV10PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV12DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Phase Instantaneous Overcurrent/,67P1D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/SELogic Control Equation Variable Timers/,SV8PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV2DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV1DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV3DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV13PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Phase Time - Overcurrent/,51P2MR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Negative Sequence Instantaneous Overcurrent/,67Q1D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Residual Ground Time - Overcurrent/,51G2CT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV6DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV12PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV10DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV11DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV6PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Negative Sequence Time - Overcurrent/,51QMR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Power Elements/,PWR2D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Negative Sequence Instantaneous Overcurrent/,67Q2D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Negative Sequence Time - Overcurrent/,51QCT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV16DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV5DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Power Elements/,PWR1D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Reclosing Relay/,79CLSD,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Neutral Ground Time - Overcurrent/,51N2CT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Residual Ground Instantaneous Overcurrent/,67G3D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Negative Sequence Instantaneous Overcurrent/,67Q4D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV4PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV10PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Phase Time - Overcurrent/,51P2CT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV9DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Phase Time - Overcurrent/,51P1CT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV8DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV4DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV15DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV14PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Power Elements/,PWR4D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Neutral Ground Time - Overcurrent/,51N2MR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Residual Ground Time - Overcurrent/,51G1MR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV7DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV13DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Neutral Ground Instantaneous Overcurrent/,67N4D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Phase Time - Overcurrent/,51P1MR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Residual Ground Time - Overcurrent/,51G2MR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV14DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV11PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Power Elements/,PWR3D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Neutral Ground Time - Overcurrent/,51N1MR,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV15PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Reclosing Relay/,79OI2,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV16PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV12DO,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Phase Instantaneous Overcurrent/,67P1D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Neutral Ground Time - Overcurrent/,51N1CT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Residual Ground Time - Overcurrent/,51G1CT,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Negative Sequence Instantaneous Overcurrent/,67Q3D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Phase Instantaneous Overcurrent/,67P4D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Phase Instantaneous Overcurrent/,67P3D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV8PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Reclosing Relay/,79OI3,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Neutral Ground Instantaneous Overcurrent/,67N3D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/SELogic Control Equation Variable Timers/,SV7PU,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Comm. Assisted Trip Schemes/,BTXD,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Reclosing Relay/,79OI4,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Residual Ground Instantaneous Overcurrent/,67G4D,0.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Logic 6/Display Points/,DP5,SV9T,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Logic 3/Display Points/,DP5,SV9T,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Logic 4/Display Points/,DP5,SV9T,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Logic 2/Display Points/,DP5,SV9T,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Logic 1/Display Points/,DP5,SV9T,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Logic 5/Display Points/,DP5,SV9T,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Synchronism Check/,25VLO,105.0,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Synchronism Check/,25VLO,105.0,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Synchronism Check/,25VLO,105.0,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Synchronism Check/,25VLO,105.0,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Synchronism Check/,25VLO,105.0,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Synchronism Check/,25VLO,105.0,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Logic 6/Output Contacts/,OUT104,TRIP,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Logic 6/Close/Reclose Logic/,ULCL,TRIP,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Logic 6/Close/Reclose Logic/,79STL,TRIP,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Logic 6/Target and Operator Control LEDs/,LED12,TRIP,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Logic 6/Other Equations/,BKMON,TRIP,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Logic 3/Other Equations/,BKMON,TRIP,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Logic 3/Target and Operator Control LEDs/,LED12,TRIP,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Logic 3/Close/Reclose Logic/,ULCL,TRIP,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Logic 3/Close/Reclose Logic/,79STL,TRIP,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Logic 3/Output Contacts/,OUT104,TRIP,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Logic 4/Close/Reclose Logic/,79STL,TRIP,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Logic 4/Close/Reclose Logic/,ULCL,TRIP,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Logic 4/Other Equations/,BKMON,TRIP,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Logic 4/Target and Operator Control LEDs/,LED12,TRIP,,D1C31897-603D-44AE-972D-8DEF622B8763
