asset_id,equip_no,plant_no
111510748,000008663151,DO-791929                     
85213613,000008464243,DO-1446400                    
111503884,000008659816,DO-791174                     
85358604,000008612752,DO-1557760                    
84342012,000007314845,DO-856005                     
111571508,000008703514,DO-798816                     
82292496,000002173406,DO-94861                      
10135969,000002382437,DO-94722                      
25280276,000002335456,DO-75267                      
10135608,000002696040,DO-70481                      
81668289,000002399789,DO-88473                      
10129819,000002677648,DO-71615                      
40201890,000002788875,DO-59013                      
84236643,000007146087,DO-810964                     
84947019,000008136991,DO-1331841                    
85148438,000008306426,DO-1400800                    
84568689,000007721133,DO-1078080                    
83932392,000006651812,DO-498897                     
40203259,000002425500,DO-59924                      
40202353,000002480324,DO-59334                      
40199087,000002529570,DO-58406                      
40197948,000002544555,DO-58195                      
40205858,000002371182,DO-77920                      
40203044,000002030529,DO-59768                      
40205962,000002753000,DO-77980                      
40203533,000002289346,DO-60136                      
84352587,000007328083,DO-913600                     
84280954,000007212328,DO-841760                     
84251968,000007170051,DO-821360                     
84708484,000007923689,DO-1170240                    
111572683,000008704266,DO-1783602                    
111535021,000008678832,DO-795176                     
84316169,000007276006,DO-878960                     
111567291,000008701025,DO-802406                     
25280293,000002336024,DO-75280                      
25280262,000002335212,DO-75261                      
